name,shot_made_flag,shot_type,shot_distance,x,y
DeMar DeRozan,1,2PT Field Goal,19,-160,112
DeMar DeRozan,1,2PT Field Goal,13,138,19
DeMar DeRozan,1,2PT Field Goal,19,146,123
DeMar DeRozan,0,2PT Field Goal,8,13,82
DeMar DeRozan,1,2PT Field Goal,15,20,156
DeMar DeRozan,1,2PT Field Goal,9,-97,14
DeMar DeRozan,1,2PT Field Goal,18,-136,121
DeMar DeRozan,1,2PT Field Goal,19,6,195
DeMar DeRozan,1,2PT Field Goal,17,0,176
DeMar DeRozan,1,2PT Field Goal,19,-52,189
DeMar DeRozan,0,2PT Field Goal,22,4,220
DeMar DeRozan,0,2PT Field Goal,20,-93,183
DeMar DeRozan,1,2PT Field Goal,17,-141,105
DeMar DeRozan,1,2PT Field Goal,17,48,164
DeMar DeRozan,1,2PT Field Goal,15,-90,132
DeMar DeRozan,1,2PT Field Goal,17,176,11
DeMar DeRozan,1,3PT Field Goal,22,-229,0
DeMar DeRozan,1,2PT Field Goal,18,-183,17
DeMar DeRozan,1,2PT Field Goal,16,18,168
DeMar DeRozan,1,3PT Field Goal,24,-240,3
DeMar DeRozan,1,2PT Field Goal,19,149,129
DeMar DeRozan,0,2PT Field Goal,16,-119,110
DeMar DeRozan,0,2PT Field Goal,18,-97,157
DeMar DeRozan,0,2PT Field Goal,14,-2,145
DeMar DeRozan,1,2PT Field Goal,16,21,167
DeMar DeRozan,1,2PT Field Goal,16,-161,14
DeMar DeRozan,1,2PT Field Goal,14,97,101
DeMar DeRozan,1,3PT Field Goal,23,-232,-3
DeMar DeRozan,1,2PT Field Goal,20,-146,146
DeMar DeRozan,0,3PT Field Goal,22,226,19
DeMar DeRozan,0,3PT Field Goal,22,-224,11
DeMar DeRozan,0,2PT Field Goal,18,-158,97
DeMar DeRozan,0,2PT Field Goal,19,-120,148
DeMar DeRozan,0,2PT Field Goal,21,-70,201
DeMar DeRozan,0,3PT Field Goal,24,75,235
DeMar DeRozan,0,2PT Field Goal,18,-65,173
DeMar DeRozan,0,2PT Field Goal,18,-75,173
DeMar DeRozan,0,3PT Field Goal,22,-228,6
DeMar DeRozan,0,2PT Field Goal,21,77,200
DeMar DeRozan,0,2PT Field Goal,20,136,157
DeMar DeRozan,0,2PT Field Goal,19,182,75
DeMar DeRozan,1,2PT Field Goal,13,-5,137
DeMar DeRozan,1,3PT Field Goal,23,-239,20
DeMar DeRozan,1,2PT Field Goal,16,-98,131
DeMar DeRozan,0,2PT Field Goal,17,144,99
DeMar DeRozan,0,2PT Field Goal,15,86,134
DeMar DeRozan,0,2PT Field Goal,20,-103,172
DeMar DeRozan,0,2PT Field Goal,14,-70,131
DeMar DeRozan,0,2PT Field Goal,12,65,105
DeMar DeRozan,0,2PT Field Goal,20,-49,200
DeMar DeRozan,0,2PT Field Goal,12,-125,15
DeMar DeRozan,1,2PT Field Goal,11,-46,105
DeMar DeRozan,1,2PT Field Goal,18,-134,126
DeMar DeRozan,1,2PT Field Goal,19,-127,143
DeMar DeRozan,0,2PT Field Goal,15,151,15
DeMar DeRozan,0,3PT Field Goal,23,233,19
DeMar DeRozan,0,3PT Field Goal,23,231,17
DeMar DeRozan,1,2PT Field Goal,22,140,173
DeMar DeRozan,0,2PT Field Goal,6,-67,19
DeMar DeRozan,0,3PT Field Goal,23,-231,6
DeMar DeRozan,0,2PT Field Goal,16,146,67
DeMar DeRozan,1,2PT Field Goal,3,-21,34
DeMar DeRozan,1,2PT Field Goal,9,4,93
DeMar DeRozan,0,2PT Field Goal,21,-116,176
DeMar DeRozan,0,2PT Field Goal,20,-185,94
DeMar DeRozan,0,2PT Field Goal,16,-19,159
DeMar DeRozan,0,3PT Field Goal,23,-237,1
DeMar DeRozan,0,2PT Field Goal,13,9,131
DeMar DeRozan,1,2PT Field Goal,20,40,198
DeMar DeRozan,0,2PT Field Goal,20,-54,195
DeMar DeRozan,0,2PT Field Goal,20,-172,108
DeMar DeRozan,1,3PT Field Goal,23,-231,6
DeMar DeRozan,0,2PT Field Goal,18,-112,149
DeMar DeRozan,1,2PT Field Goal,14,-11,140
DeMar DeRozan,0,2PT Field Goal,19,-164,112
DeMar DeRozan,0,2PT Field Goal,16,-152,53
DeMar DeRozan,0,2PT Field Goal,19,-190,6
DeMar DeRozan,0,2PT Field Goal,20,-52,200
DeMar DeRozan,0,2PT Field Goal,3,18,25
DeMar DeRozan,1,2PT Field Goal,14,-43,143
DeMar DeRozan,0,2PT Field Goal,16,-163,9
DeMar DeRozan,0,2PT Field Goal,18,67,175
DeMar DeRozan,1,2PT Field Goal,16,102,129
DeMar DeRozan,0,2PT Field Goal,20,31,203
DeMar DeRozan,0,3PT Field Goal,26,-213,159
DeMar DeRozan,0,2PT Field Goal,15,-142,61
DeMar DeRozan,0,2PT Field Goal,12,-54,108
DeMar DeRozan,0,2PT Field Goal,18,-180,-8
DeMar DeRozan,0,2PT Field Goal,19,86,176
DeMar DeRozan,0,2PT Field Goal,15,-150,1
DeMar DeRozan,0,2PT Field Goal,16,-11,164
DeMar DeRozan,0,2PT Field Goal,17,-128,112
DeMar DeRozan,0,2PT Field Goal,13,61,126
DeMar DeRozan,0,2PT Field Goal,18,124,137
DeMar DeRozan,0,2PT Field Goal,4,-30,31
DeMar DeRozan,0,2PT Field Goal,11,-54,101
DeMar DeRozan,0,2PT Field Goal,16,-169,0
DeMar DeRozan,0,2PT Field Goal,21,53,205
DeMar DeRozan,0,2PT Field Goal,20,-43,205
DeMar DeRozan,0,2PT Field Goal,18,181,3
DeMar DeRozan,0,2PT Field Goal,18,-18,184
DeMar DeRozan,0,3PT Field Goal,22,-229,3
DeMar DeRozan,0,2PT Field Goal,16,-164,7
DeMar DeRozan,0,3PT Field Goal,23,233,1
DeMar DeRozan,0,2PT Field Goal,12,-54,115
DeMar DeRozan,0,2PT Field Goal,19,102,164
DeMar DeRozan,0,2PT Field Goal,15,-122,101
DeMar DeRozan,0,3PT Field Goal,22,226,4
DeMar DeRozan,1,2PT Field Goal,14,141,14
DeMar DeRozan,0,2PT Field Goal,15,-101,123
DeMar DeRozan,0,2PT Field Goal,13,-130,44
DeMar DeRozan,0,2PT Field Goal,15,113,113
DeMar DeRozan,0,3PT Field Goal,23,-235,1
DeMar DeRozan,0,2PT Field Goal,5,-8,56
DeMar DeRozan,0,2PT Field Goal,15,121,104
DeMar DeRozan,0,2PT Field Goal,18,187,6
DeMar DeRozan,0,2PT Field Goal,20,2,206
DeMar DeRozan,0,2PT Field Goal,16,168,0
DeMar DeRozan,0,2PT Field Goal,18,88,167
DeMar DeRozan,0,2PT Field Goal,17,118,127
DeMar DeRozan,0,3PT Field Goal,23,231,0
DeMar DeRozan,0,2PT Field Goal,17,-97,149
DeMar DeRozan,0,2PT Field Goal,17,-130,123
DeMar DeRozan,0,2PT Field Goal,19,65,189
DeMar DeRozan,0,2PT Field Goal,20,102,178
DeMar DeRozan,0,2PT Field Goal,14,-147,-2
DeMar DeRozan,1,2PT Field Goal,18,-180,50
DeMar DeRozan,0,3PT Field Goal,26,47,265
DeMar DeRozan,0,2PT Field Goal,20,193,56
DeMar DeRozan,0,2PT Field Goal,4,-4,44
DeMar DeRozan,0,3PT Field Goal,25,-207,154
DeMar DeRozan,0,2PT Field Goal,20,-201,-2
DeMar DeRozan,0,2PT Field Goal,11,1,110
DeMar DeRozan,0,2PT Field Goal,15,-146,39
DeMar DeRozan,0,2PT Field Goal,16,129,101
DeMar DeRozan,0,2PT Field Goal,17,42,170
DeMar DeRozan,0,2PT Field Goal,9,92,-14
DeMar DeRozan,0,2PT Field Goal,16,-161,-10
DeMar DeRozan,0,2PT Field Goal,12,18,119
DeMar DeRozan,0,3PT Field Goal,23,234,1
DeMar DeRozan,0,2PT Field Goal,14,-141,15
DeMar DeRozan,0,2PT Field Goal,15,-153,45
DeMar DeRozan,0,2PT Field Goal,21,48,205
DeMar DeRozan,0,3PT Field Goal,25,-142,216
DeMar DeRozan,0,2PT Field Goal,16,-164,26
DeMar DeRozan,0,2PT Field Goal,17,-19,173
DeMar DeRozan,0,2PT Field Goal,15,-152,12
DeMar DeRozan,0,2PT Field Goal,17,-116,127
DeMar DeRozan,0,2PT Field Goal,19,97,165
DeMar DeRozan,0,2PT Field Goal,19,-171,85
DeMar DeRozan,0,2PT Field Goal,21,121,172
DeMar DeRozan,0,2PT Field Goal,17,-16,179
DeMar DeRozan,0,2PT Field Goal,14,-141,30
DeMar DeRozan,0,2PT Field Goal,20,122,159
DeMar DeRozan,0,2PT Field Goal,18,141,124
DeMar DeRozan,0,2PT Field Goal,20,-202,56
DeMar DeRozan,0,2PT Field Goal,21,48,206
DeMar DeRozan,0,3PT Field Goal,23,-234,-16
DeMar DeRozan,0,2PT Field Goal,20,206,-3
DeMar DeRozan,0,2PT Field Goal,15,-105,118
DeMar DeRozan,0,2PT Field Goal,21,136,162
DeMar DeRozan,0,2PT Field Goal,21,-130,165
DeMar DeRozan,0,2PT Field Goal,16,-43,159
DeMar DeRozan,0,3PT Field Goal,24,-136,209
DeMar DeRozan,0,2PT Field Goal,16,-152,69
DeMar DeRozan,0,2PT Field Goal,14,73,129
DeMar DeRozan,0,2PT Field Goal,17,-75,159
DeMar DeRozan,0,2PT Field Goal,15,152,26
DeMar DeRozan,0,2PT Field Goal,17,176,-16
DeMar DeRozan,0,2PT Field Goal,19,39,195
DeMar DeRozan,0,2PT Field Goal,13,72,110
DeMar DeRozan,0,2PT Field Goal,17,-141,96
DeMar DeRozan,0,2PT Field Goal,15,151,3
DeMar DeRozan,0,2PT Field Goal,19,-46,192
DeMar DeRozan,0,2PT Field Goal,19,190,3
DeMar DeRozan,0,2PT Field Goal,7,65,44
DeMar DeRozan,0,2PT Field Goal,18,-152,107
DeMar DeRozan,1,2PT Field Goal,17,157,86
DeMar DeRozan,0,2PT Field Goal,17,171,-2
DeMar DeRozan,0,2PT Field Goal,4,6,44
DeMar DeRozan,0,2PT Field Goal,17,-147,96
DeMar DeRozan,0,2PT Field Goal,18,-119,143
DeMar DeRozan,0,2PT Field Goal,14,89,119
DeMar DeRozan,0,2PT Field Goal,8,-40,71
DeMar DeRozan,1,2PT Field Goal,20,-157,134
DeMar DeRozan,1,2PT Field Goal,19,159,112
DeMar DeRozan,1,2PT Field Goal,13,-138,12
DeMar DeRozan,1,2PT Field Goal,19,2,198
DeMar DeRozan,1,2PT Field Goal,17,149,93
DeMar DeRozan,0,2PT Field Goal,11,97,55
DeMar DeRozan,0,3PT Field Goal,22,-226,11
DeMar DeRozan,0,2PT Field Goal,15,-82,129
DeMar DeRozan,0,2PT Field Goal,8,73,48
DeMar DeRozan,1,3PT Field Goal,22,-226,41
DeMar DeRozan,0,2PT Field Goal,21,-161,135
DeMar DeRozan,0,2PT Field Goal,22,-187,116
DeMar DeRozan,1,2PT Field Goal,19,-172,101
DeMar DeRozan,1,3PT Field Goal,23,228,33
DeMar DeRozan,0,3PT Field Goal,25,-100,231
DeMar DeRozan,0,3PT Field Goal,23,233,12
DeMar DeRozan,0,2PT Field Goal,18,-62,172
DeMar DeRozan,1,3PT Field Goal,24,1,246
DeMar DeRozan,1,2PT Field Goal,20,179,102
DeMar DeRozan,1,2PT Field Goal,19,-79,173
DeMar DeRozan,1,2PT Field Goal,16,144,85
DeMar DeRozan,1,2PT Field Goal,15,136,83
DeMar DeRozan,1,2PT Field Goal,17,124,123
DeMar DeRozan,1,2PT Field Goal,19,-191,20
DeMar DeRozan,1,2PT Field Goal,17,-134,116
DeMar DeRozan,1,2PT Field Goal,20,198,56
DeMar DeRozan,1,2PT Field Goal,3,-32,14
DeMar DeRozan,0,2PT Field Goal,18,-187,15
DeMar DeRozan,0,2PT Field Goal,19,-75,175
DeMar DeRozan,0,2PT Field Goal,6,29,63
DeMar DeRozan,0,2PT Field Goal,16,133,104
DeMar DeRozan,0,2PT Field Goal,17,-139,112
DeMar DeRozan,0,2PT Field Goal,8,-67,50
DeMar DeRozan,0,2PT Field Goal,20,201,11
DeMar DeRozan,0,2PT Field Goal,20,-38,206
DeMar DeRozan,0,2PT Field Goal,17,-71,164
DeMar DeRozan,0,3PT Field Goal,22,-226,14
DeMar DeRozan,1,2PT Field Goal,16,-160,48
DeMar DeRozan,0,2PT Field Goal,15,-153,37
DeMar DeRozan,1,2PT Field Goal,17,-179,11
DeMar DeRozan,1,3PT Field Goal,23,231,-3
DeMar DeRozan,1,2PT Field Goal,21,9,213
DeMar DeRozan,0,3PT Field Goal,22,228,12
DeMar DeRozan,0,2PT Field Goal,17,-139,107
DeMar DeRozan,0,3PT Field Goal,25,72,247
DeMar DeRozan,0,2PT Field Goal,14,149,15
DeMar DeRozan,0,2PT Field Goal,19,-90,170
DeMar DeRozan,0,2PT Field Goal,17,-57,164
DeMar DeRozan,1,2PT Field Goal,21,135,164
DeMar DeRozan,0,2PT Field Goal,19,132,146
DeMar DeRozan,0,2PT Field Goal,17,-172,14
DeMar DeRozan,0,2PT Field Goal,10,-62,80
DeMar DeRozan,0,2PT Field Goal,16,-163,11
DeMar DeRozan,0,3PT Field Goal,24,-127,214
DeMar DeRozan,1,2PT Field Goal,20,200,-19
DeMar DeRozan,1,2PT Field Goal,16,-112,123
DeMar DeRozan,0,2PT Field Goal,17,-172,50
DeMar DeRozan,0,3PT Field Goal,25,-116,227
DeMar DeRozan,0,2PT Field Goal,11,32,115
DeMar DeRozan,0,2PT Field Goal,20,-106,179
DeMar DeRozan,0,2PT Field Goal,14,-123,74
DeMar DeRozan,0,2PT Field Goal,18,-185,42
DeMar DeRozan,0,2PT Field Goal,18,-101,157
DeMar DeRozan,0,2PT Field Goal,19,-16,194
DeMar DeRozan,0,2PT Field Goal,8,-4,88
DeMar DeRozan,0,2PT Field Goal,15,72,138
DeMar DeRozan,0,2PT Field Goal,16,-161,6
DeMar DeRozan,1,2PT Field Goal,16,-98,131
DeMar DeRozan,0,2PT Field Goal,13,-106,82
DeMar DeRozan,1,2PT Field Goal,18,36,181
DeMar DeRozan,0,2PT Field Goal,17,-179,-5
DeMar DeRozan,0,2PT Field Goal,20,-194,77
DeMar DeRozan,0,3PT Field Goal,24,-237,67
DeMar DeRozan,1,2PT Field Goal,16,-34,159
DeMar DeRozan,0,3PT Field Goal,42,146,400
DeMar DeRozan,1,3PT Field Goal,23,234,-19
DeMar DeRozan,0,2PT Field Goal,18,-146,113
DeMar DeRozan,1,2PT Field Goal,3,-7,37
DeMar DeRozan,0,3PT Field Goal,31,-2,313
DeMar DeRozan,0,2PT Field Goal,14,-84,118
DeMar DeRozan,0,2PT Field Goal,10,-103,-22
DeMar DeRozan,0,2PT Field Goal,14,140,26
DeMar DeRozan,0,2PT Field Goal,17,-172,28
DeMar DeRozan,0,2PT Field Goal,17,-13,179
DeMar DeRozan,0,2PT Field Goal,17,162,61
DeMar DeRozan,0,2PT Field Goal,12,127,17
DeMar DeRozan,0,2PT Field Goal,4,7,44
DeMar DeRozan,0,2PT Field Goal,4,37,30
DeMar DeRozan,0,2PT Field Goal,13,-127,30
DeMar DeRozan,0,2PT Field Goal,13,130,-6
DeMar DeRozan,0,2PT Field Goal,9,36,93
DeMar DeRozan,1,2PT Field Goal,17,174,14
DeMar DeRozan,0,3PT Field Goal,24,20,242
DeMar DeRozan,1,2PT Field Goal,14,-149,11
DeMar DeRozan,1,2PT Field Goal,8,-82,12
DeMar DeRozan,0,2PT Field Goal,16,162,48
DeMar DeRozan,0,2PT Field Goal,19,-171,94
DeMar DeRozan,1,2PT Field Goal,19,-4,198
DeMar DeRozan,0,2PT Field Goal,17,154,88
DeMar DeRozan,0,2PT Field Goal,14,-78,126
DeMar DeRozan,0,3PT Field Goal,26,165,211
DeMar DeRozan,0,2PT Field Goal,9,31,88
DeMar DeRozan,0,2PT Field Goal,19,166,104
DeMar DeRozan,0,2PT Field Goal,12,-15,121
DeMar DeRozan,0,3PT Field Goal,28,170,230
DeMar DeRozan,0,3PT Field Goal,22,-226,-8
DeMar DeRozan,0,2PT Field Goal,18,-111,151
DeMar DeRozan,0,2PT Field Goal,15,130,75
DeMar DeRozan,1,2PT Field Goal,19,-114,157
DeMar DeRozan,0,2PT Field Goal,18,-142,124
DeMar DeRozan,0,2PT Field Goal,9,6,91
DeMar DeRozan,1,2PT Field Goal,18,-123,143
DeMar DeRozan,0,2PT Field Goal,16,1,168
DeMar DeRozan,0,2PT Field Goal,20,-168,119
DeMar DeRozan,1,3PT Field Goal,23,-95,219
DeMar DeRozan,0,2PT Field Goal,12,-105,72
DeMar DeRozan,0,2PT Field Goal,17,168,28
DeMar DeRozan,0,2PT Field Goal,19,-142,129
DeMar DeRozan,0,3PT Field Goal,38,-81,381
DeMar DeRozan,0,2PT Field Goal,17,58,165
DeMar DeRozan,0,2PT Field Goal,18,-164,82
DeMar DeRozan,0,2PT Field Goal,15,-128,94
DeMar DeRozan,0,3PT Field Goal,23,-234,-13
DeMar DeRozan,0,3PT Field Goal,25,125,217
DeMar DeRozan,0,2PT Field Goal,5,-13,55
DeMar DeRozan,1,3PT Field Goal,22,-224,-24
DeMar DeRozan,0,2PT Field Goal,5,31,48
DeMar DeRozan,0,2PT Field Goal,18,-172,71
DeMar DeRozan,1,3PT Field Goal,23,239,-19
DeMar DeRozan,1,3PT Field Goal,22,-226,-10
DeMar DeRozan,1,2PT Field Goal,21,-166,142
DeMar DeRozan,1,2PT Field Goal,20,-171,115
DeMar DeRozan,0,2PT Field Goal,18,187,3
DeMar DeRozan,0,2PT Field Goal,6,-45,52
DeMar DeRozan,0,3PT Field Goal,24,239,23
DeMar DeRozan,0,2PT Field Goal,19,-134,143
DeMar DeRozan,0,2PT Field Goal,15,-73,137
DeMar DeRozan,0,2PT Field Goal,17,154,86
DeMar DeRozan,0,2PT Field Goal,4,-15,39
DeMar DeRozan,1,2PT Field Goal,14,-87,115
DeMar DeRozan,0,3PT Field Goal,26,-76,258
DeMar DeRozan,0,2PT Field Goal,18,-153,105
DeMar DeRozan,1,2PT Field Goal,17,-103,142
DeMar DeRozan,1,2PT Field Goal,18,-160,91
DeMar DeRozan,1,3PT Field Goal,22,-229,11
DeMar DeRozan,1,3PT Field Goal,22,225,-3
DeMar DeRozan,1,2PT Field Goal,19,113,153
DeMar DeRozan,0,2PT Field Goal,17,-134,119
DeMar DeRozan,0,2PT Field Goal,15,-128,94
DeMar DeRozan,0,2PT Field Goal,6,67,14
DeMar DeRozan,0,3PT Field Goal,23,-231,30
DeMar DeRozan,0,2PT Field Goal,13,-139,0
DeMar DeRozan,0,3PT Field Goal,23,234,12
DeMar DeRozan,0,2PT Field Goal,12,12,124
DeMar DeRozan,0,2PT Field Goal,4,7,47
DeMar DeRozan,0,2PT Field Goal,8,-84,30
DeMar DeRozan,1,2PT Field Goal,19,3,196
DeMar DeRozan,1,2PT Field Goal,18,113,152
DeMar DeRozan,1,2PT Field Goal,17,50,164
DeMar DeRozan,1,2PT Field Goal,17,-13,179
DeMar DeRozan,0,2PT Field Goal,20,-188,75
DeMar DeRozan,0,2PT Field Goal,13,4,134
DeMar DeRozan,0,2PT Field Goal,7,77,15
DeMar DeRozan,0,2PT Field Goal,20,141,142
DeMar DeRozan,0,2PT Field Goal,16,-134,88
DeMar DeRozan,0,3PT Field Goal,32,29,320
DeMar DeRozan,0,3PT Field Goal,23,-237,0
DeMar DeRozan,0,2PT Field Goal,15,-136,72
DeMar DeRozan,0,2PT Field Goal,5,-51,19
DeMar DeRozan,0,2PT Field Goal,16,-161,12
DeMar DeRozan,1,2PT Field Goal,17,-57,165
DeMar DeRozan,1,2PT Field Goal,14,-111,86
DeMar DeRozan,0,2PT Field Goal,16,-166,22
DeMar DeRozan,1,2PT Field Goal,17,-46,164
DeMar DeRozan,0,2PT Field Goal,15,157,23
DeMar DeRozan,0,2PT Field Goal,18,-169,66
DeMar DeRozan,1,3PT Field Goal,23,-235,41
DeMar DeRozan,1,3PT Field Goal,24,75,233
DeMar DeRozan,0,2PT Field Goal,19,-45,187
DeMar DeRozan,0,2PT Field Goal,19,-90,176
DeMar DeRozan,0,2PT Field Goal,14,-70,132
DeMar DeRozan,0,3PT Field Goal,23,230,11
DeMar DeRozan,0,2PT Field Goal,14,-146,6
DeMar DeRozan,0,3PT Field Goal,25,-111,233
DeMar DeRozan,1,3PT Field Goal,22,223,41
DeMar DeRozan,0,2PT Field Goal,15,-139,74
DeMar DeRozan,1,3PT Field Goal,23,-239,9
DeMar DeRozan,1,3PT Field Goal,23,226,45
DeMar DeRozan,0,2PT Field Goal,21,-70,200
DeMar DeRozan,0,2PT Field Goal,17,-166,47
DeMar DeRozan,0,2PT Field Goal,16,-169,12
DeMar DeRozan,1,2PT Field Goal,19,195,4
DeMar DeRozan,1,3PT Field Goal,23,231,1
DeMar DeRozan,0,2PT Field Goal,20,168,110
DeMar DeRozan,0,2PT Field Goal,12,-37,115
DeMar DeRozan,0,3PT Field Goal,24,-243,-6
DeMar DeRozan,0,2PT Field Goal,8,51,63
DeMar DeRozan,1,2PT Field Goal,7,-78,11
DeMar DeRozan,1,2PT Field Goal,10,95,33
DeMar DeRozan,0,2PT Field Goal,16,163,0
DeMar DeRozan,0,2PT Field Goal,20,147,148
DeMar DeRozan,0,2PT Field Goal,16,138,83
DeMar DeRozan,0,2PT Field Goal,19,198,-5
DeMar DeRozan,0,2PT Field Goal,16,-16,164
DeMar DeRozan,0,2PT Field Goal,16,-164,-10
DeMar DeRozan,0,2PT Field Goal,9,4,96
DeMar DeRozan,0,2PT Field Goal,14,-139,-17
DeMar DeRozan,0,2PT Field Goal,15,102,119
DeMar DeRozan,0,3PT Field Goal,25,-21,255
DeMar DeRozan,0,2PT Field Goal,19,-103,162
DeMar DeRozan,0,2PT Field Goal,17,-166,56
DeMar DeRozan,0,2PT Field Goal,18,-136,132
DeMar DeRozan,1,2PT Field Goal,16,-103,135
DeMar DeRozan,1,2PT Field Goal,16,13,165
DeMar DeRozan,0,3PT Field Goal,23,-232,9
DeMar DeRozan,0,2PT Field Goal,19,9,195
DeMar DeRozan,0,2PT Field Goal,11,12,112
DeMar DeRozan,0,3PT Field Goal,22,226,9
DeMar DeRozan,0,2PT Field Goal,15,146,48
DeMar DeRozan,0,2PT Field Goal,18,-182,-11
DeMar DeRozan,0,2PT Field Goal,12,111,66
DeMar DeRozan,1,2PT Field Goal,21,212,37
DeMar DeRozan,0,2PT Field Goal,17,-150,94
DeMar DeRozan,1,2PT Field Goal,1,-4,12
DeMar DeRozan,0,2PT Field Goal,2,18,9
DeMar DeRozan,0,2PT Field Goal,2,17,11
DeMar DeRozan,1,2PT Field Goal,2,6,23
DeMar DeRozan,0,2PT Field Goal,1,0,17
DeMar DeRozan,0,2PT Field Goal,1,1,-16
DeMar DeRozan,1,2PT Field Goal,1,-8,6
DeMar DeRozan,0,2PT Field Goal,2,-23,14
DeMar DeRozan,1,2PT Field Goal,1,17,-3
DeMar DeRozan,1,2PT Field Goal,1,-16,6
DeMar DeRozan,1,2PT Field Goal,0,2,0
DeMar DeRozan,1,2PT Field Goal,2,18,12
DeMar DeRozan,1,2PT Field Goal,2,21,1
DeMar DeRozan,1,2PT Field Goal,1,-18,-2
DeMar DeRozan,1,2PT Field Goal,2,-23,1
DeMar DeRozan,0,2PT Field Goal,2,21,19
DeMar DeRozan,0,2PT Field Goal,2,24,14
DeMar DeRozan,1,2PT Field Goal,0,-4,-2
DeMar DeRozan,1,2PT Field Goal,1,18,3
DeMar DeRozan,1,2PT Field Goal,1,12,4
DeMar DeRozan,1,2PT Field Goal,2,20,3
DeMar DeRozan,0,2PT Field Goal,1,-10,-5
DeMar DeRozan,0,2PT Field Goal,1,-4,17
DeMar DeRozan,1,2PT Field Goal,1,2,15
DeMar DeRozan,0,2PT Field Goal,1,-15,12
DeMar DeRozan,1,2PT Field Goal,2,23,4
DeMar DeRozan,0,2PT Field Goal,0,7,3
DeMar DeRozan,0,2PT Field Goal,2,-23,3
DeMar DeRozan,0,2PT Field Goal,0,6,3
DeMar DeRozan,1,2PT Field Goal,1,9,6
DeMar DeRozan,0,2PT Field Goal,0,-5,4
DeMar DeRozan,1,2PT Field Goal,1,10,-2
DeMar DeRozan,0,2PT Field Goal,1,17,-3
DeMar DeRozan,1,2PT Field Goal,0,-5,4
DeMar DeRozan,0,2PT Field Goal,2,-7,20
DeMar DeRozan,0,2PT Field Goal,0,6,-2
DeMar DeRozan,0,2PT Field Goal,1,12,12
DeMar DeRozan,0,2PT Field Goal,0,0,4
DeMar DeRozan,1,2PT Field Goal,1,-15,11
DeMar DeRozan,0,2PT Field Goal,2,20,-5
DeMar DeRozan,1,2PT Field Goal,1,0,15
DeMar DeRozan,1,2PT Field Goal,14,124,69
DeMar DeRozan,1,2PT Field Goal,16,-158,47
DeMar DeRozan,0,2PT Field Goal,14,-138,30
DeMar DeRozan,0,2PT Field Goal,10,-90,60
DeMar DeRozan,0,2PT Field Goal,12,113,48
DeMar DeRozan,0,2PT Field Goal,16,-64,149
DeMar DeRozan,0,2PT Field Goal,13,-19,137
DeMar DeRozan,0,2PT Field Goal,20,125,167
DeMar DeRozan,0,2PT Field Goal,21,58,203
DeMar DeRozan,1,2PT Field Goal,18,159,88
DeMar DeRozan,1,2PT Field Goal,12,32,116
DeMar DeRozan,0,2PT Field Goal,10,40,99
DeMar DeRozan,0,2PT Field Goal,21,-7,213
DeMar DeRozan,1,2PT Field Goal,17,165,58
DeMar DeRozan,0,2PT Field Goal,20,-133,157
DeMar DeRozan,0,2PT Field Goal,18,118,138
DeMar DeRozan,1,2PT Field Goal,18,-29,181
DeMar DeRozan,0,2PT Field Goal,16,83,140
DeMar DeRozan,0,2PT Field Goal,19,-150,119
DeMar DeRozan,0,2PT Field Goal,18,184,42
DeMar DeRozan,0,2PT Field Goal,7,-21,77
DeMar DeRozan,0,2PT Field Goal,19,129,142
DeMar DeRozan,0,2PT Field Goal,19,-194,15
DeMar DeRozan,0,2PT Field Goal,19,-146,123
DeMar DeRozan,1,2PT Field Goal,18,-30,179
DeMar DeRozan,0,2PT Field Goal,13,7,137
DeMar DeRozan,0,2PT Field Goal,14,-141,-2
DeMar DeRozan,0,2PT Field Goal,17,-147,86
DeMar DeRozan,1,2PT Field Goal,14,-62,126
DeMar DeRozan,1,2PT Field Goal,11,4,118
DeMar DeRozan,1,2PT Field Goal,15,-2,157
DeMar DeRozan,1,2PT Field Goal,16,166,15
DeMar DeRozan,1,2PT Field Goal,17,-147,89
DeMar DeRozan,1,2PT Field Goal,14,-70,124
DeMar DeRozan,1,2PT Field Goal,20,-13,205
DeMar DeRozan,1,2PT Field Goal,20,195,77
DeMar DeRozan,0,2PT Field Goal,13,17,138
DeMar DeRozan,0,2PT Field Goal,20,-119,167
DeMar DeRozan,0,2PT Field Goal,18,-70,172
DeMar DeRozan,0,2PT Field Goal,15,56,146
DeMar DeRozan,0,3PT Field Goal,24,53,238
DeMar DeRozan,0,2PT Field Goal,20,182,83
DeMar DeRozan,0,3PT Field Goal,26,-95,250
DeMar DeRozan,0,2PT Field Goal,15,-5,151
DeMar DeRozan,0,2PT Field Goal,16,-117,121
DeMar DeRozan,1,2PT Field Goal,16,-160,52
DeMar DeRozan,0,2PT Field Goal,18,-109,153
DeMar DeRozan,0,2PT Field Goal,19,111,165
DeMar DeRozan,0,2PT Field Goal,19,143,127
DeMar DeRozan,0,2PT Field Goal,16,51,162
DeMar DeRozan,1,2PT Field Goal,11,9,110
DeMar DeRozan,0,2PT Field Goal,18,20,186
DeMar DeRozan,1,2PT Field Goal,13,0,138
DeMar DeRozan,0,2PT Field Goal,20,12,200
DeMar DeRozan,0,2PT Field Goal,15,-24,154
DeMar DeRozan,1,2PT Field Goal,20,-153,135
DeMar DeRozan,1,2PT Field Goal,16,-8,165
